result_id,event_title,edition,edition_id,sport,result_date,result_location,result_participants,result_detail
61448,"800 metres, Women",1972 Summer Olympics,18,Athletics,31 August –  3 September 1972,"Olympiastadion, Olympiapark, München",38 from 26 countries,na
61489,"High Jump, Women",1972 Summer Olympics,18,Athletics,3 –  4 September 1972,"Olympiastadion, Olympiapark, München",40 from 22 countries,na
61115,"110 metres Hurdles, Men",1972 Summer Olympics,18,Athletics,3 –  7 September 1972,"Olympiastadion, Olympiapark, München",39 from 27 countries,na
61532,"Shot Put, Women",1972 Summer Olympics,18,Athletics,4 –  7 September 1972,"Olympiastadion, Olympiapark, München",18 from 11 countries,na
61294,"Javelin Throw, Men",1972 Summer Olympics,18,Athletics,2 –  3 September 1972,"Olympiastadion, Olympiapark, München",23 from 15 countries,na
61156,"4 x 400 metres Relay, Men",1972 Summer Olympics,18,Athletics,9 – 10 September 1972,"Olympiastadion, Olympiapark, München",85 from 21 countries,na
61430,"400 metres, Women",1972 Summer Olympics,18,Athletics,2 –  7 September 1972,"Olympiastadion, Olympiapark, München",49 from 29 countries,na
61108,"10,000 metres, Men",1972 Summer Olympics,18,Athletics,31 August –  3 September 1972,"Olympiastadion, Olympiapark, München",52 from 34 countries,na
61137,"3,000 metres Steeplechase, Men",1972 Summer Olympics,18,Athletics,1 –  4 September 1972,"Olympiastadion, Olympiapark, München",49 from 29 countries,na
61114,"Marathon, Men",1972 Summer Olympics,18,Athletics,10 September 1972 — 15:00,"Olympiastadion, Olympiapark, München",74 from 39 countries,na
61260,"Discus Throw, Men",1972 Summer Olympics,18,Athletics,1 –  2 September 1972,"Olympiastadion, Olympiapark, München",29 from 18 countries,na
61459,"1,500 metres, Women",1972 Summer Olympics,18,Athletics,4 –  9 September 1972,"Olympiastadion, Olympiapark, München",36 from 21 countries,na
61146,"4 x 100 metres Relay, Men",1972 Summer Olympics,18,Athletics,9 – 10 September 1972,"Olympiastadion, Olympiapark, München",112 from 27 countries,na
61100,"5,000 metres, Men",1972 Summer Olympics,18,Athletics,7 – 10 September 1972,"Olympiastadion, Olympiapark, München",61 from 35 countries,na
61277,"Hammer Throw, Men",1972 Summer Olympics,18,Athletics,4 –  7 September 1972,"Olympiastadion, Olympiapark, München",31 from 17 countries,na
61469,"100 metres Hurdles, Women",1972 Summer Olympics,18,Athletics,4 –  8 September 1972,"Olympiastadion, Olympiapark, München",25 from 15 countries,na
61209,"Long Jump, Men",1972 Summer Olympics,18,Athletics,8 –  9 September 1972,"Olympiastadion, Olympiapark, München",36 from 25 countries,na
61029,"200 metres, Men",1972 Summer Olympics,18,Athletics,3 –  4 September 1972,"Olympiastadion, Olympiapark, München",57 from 42 countries,na
61144,"20 kilometres Race Walk, Men",1972 Summer Olympics,18,Athletics,31 August 1972 — 15:45,"Olympiastadion, Olympiapark, München",24 from 12 countries,na
61243,"Shot Put, Men",1972 Summer Olympics,18,Athletics,8 –  9 September 1972,"Olympiastadion, Olympiapark, München",29 from 19 countries,na
61162,"High Jump, Men",1972 Summer Olympics,18,Athletics,9 – 10 September 1972,"Olympiastadion, Olympiapark, München",40 from 26 countries,na
61515,"Long Jump, Women",1972 Summer Olympics,18,Athletics,31 August 1972,"Olympiastadion, Olympiapark, München",33 from 19 countries,na
61484,"4 x 400 metres Relay, Women",1972 Summer Olympics,18,Athletics,9 – 10 September 1972,"Olympiastadion, Olympiapark, München",56 from 14 countries,na
61544,"Discus Throw, Women",1972 Summer Olympics,18,Athletics,9 – 10 September 1972,"Olympiastadion, Olympiapark, München",17 from 10 countries,na
61479,"4 x 100 metres Relay, Women",1972 Summer Olympics,18,Athletics,9 – 10 September 1972,"Olympiastadion, Olympiapark, München",61 from 15 countries,na
61005,"100 metres, Men",1972 Summer Olympics,18,Athletics,31 August –  1 September 1972,"Olympiastadion, Olympiapark, München",85 from 55 countries,na
61568,"Pentathlon, Women",1972 Summer Olympics,18,Athletics,2 –  3 September 1972,"Olympiastadion, Olympiapark, München",30 from 20 countries,na
61396,"100 metres, Women",1972 Summer Olympics,18,Athletics,1 –  2 September 1972,"Olympiastadion, Olympiapark, München",47 from 33 countries,na
61071,"800 metres, Men",1972 Summer Olympics,18,Athletics,31 August –  2 September 1972,"Olympiastadion, Olympiapark, München",61 from 46 countries,na
57390,"1,500 metres, Men",1924 Summer Olympics,8,Athletics,9 – 10 July 1924,"Stade Olympique de Colombes, Colombes",40 from 22 countries,na
57447,"4 x 100 metres Relay, Men",1924 Summer Olympics,8,Athletics,12 – 13 July 1924,"Stade Olympique de Colombes, Colombes",60 from 15 countries,na
57375,"800 metres, Men",1924 Summer Olympics,8,Athletics,6 –  8 July 1924,"Stade Olympique de Colombes, Colombes",50 from 24 countries,na
57515,"Decathlon, Men",1924 Summer Olympics,8,Athletics,11 – 12 July 1924,"Stade Olympique de Colombes, Colombes",36 from 22 countries,na
57315,"200 metres, Men",1924 Summer Olympics,8,Athletics,8 –  9 July 1924,"Stade Olympique de Colombes, Colombes",65 from 33 countries,na
57436,"3,000 metres Steeplechase, Men",1924 Summer Olympics,8,Athletics,7 –  9 July 1924,"Stade Olympique de Colombes, Colombes",20 from 9 countries,na
57442,"10 kilometres Race Walk, Men",1924 Summer Olympics,8,Athletics,9 – 13 July 1924,"Stade Olympique de Colombes, Colombes",24 from 14 countries,na
57405,"10,000 metres, Men1",1924 Summer Olympics,8,Athletics, 6 July 1924 — 19:05,"Stade Olympique de Colombes, Colombes",32 from 15 countries,na
57466,"3,000 metres, Team, Men",1924 Summer Olympics,8,Athletics,11 – 13 July 1924,"Stade Olympique de Colombes, Colombes",44 from 9 countries,na
57285,"100 metres, Men",1924 Summer Olympics,8,Athletics,6 –  7 July 1924,"Stade Olympique de Colombes, Colombes",86 from 34 countries,na
57571,"Pentathlon, Men",1924 Summer Olympics,8,Athletics, 7 July 1924,"Stade Olympique de Colombes, Colombes",30 from 17 countries,na
57483,"Long Jump, Men",1924 Summer Olympics,8,Athletics, 8 July 1924,"Stade Olympique de Colombes, Colombes",34 from 21 countries,na
57507,"Hammer Throw, Men",1924 Summer Olympics,8,Athletics,10 July 1924,"Stade Olympique de Colombes, Colombes",15 from 10 countries,na
57424,"400 metres Hurdles, Men",1924 Summer Olympics,8,Athletics,6 –  7 July 1924,"Stade Olympique de Colombes, Colombes",23 from 13 countries,na
